Time,asks,bids,price
2020-07-01 13:00:00 UTC,28072845.9469764,23948980.438244,9180.97336065574
2020-07-01 14:00:00 UTC,28357798.8776044,23056052.2037864,9227.61619791667
2020-07-01 15:00:00 UTC,28385095.8386886,22844089.1791788,9242.76896
2020-07-01 16:00:00 UTC,29028725.6913608,22614857.0653594,9274.61101626016
2020-07-01 17:00:00 UTC,29763741.0197023,22308908.5405055,9281.47434931507
2020-07-01 18:00:00 UTC,29088519.0214666,22432054.5727044,9267.25029411765
2020-07-01 19:00:00 UTC,28691553.9670843,22428064.53418,9263.95014285714
2020-07-01 20:00:00 UTC,28567888.0256679,22266413.8690152,9248.68221698113
2020-07-01 21:00:00 UTC,28320918.3575974,22240979.2969164,9237.44312056737
2020-07-01 22:00:00 UTC,28485759.3717567,22598237.319604,9235.68687022901
2020-07-01 23:00:00 UTC,28275395.0026289,23002299.3136211,9242.7039
2020-07-02 00:00:00 UTC,28189821.2747314,23187751.7570658,9238.82388
2020-07-02 01:00:00 UTC,28274092.5941411,23168591.1161302,9235.56776859504
2020-07-02 02:00:00 UTC,28540065.7126257,22684434.7599057,9253.34365979381
2020-07-02 03:00:00 UTC,28452975.1894177,22368902.8048104,9245.13468309859
2020-07-02 04:00:00 UTC,28354818.1304654,22460626.7991576,9238.82504132231
2020-07-02 05:00:00 UTC,28239407.8464886,22969705.3467866,9241.40095652174
2020-07-02 06:00:00 UTC,27541395.2975129,23032490.532774,9195.9214
2020-07-02 07:00:00 UTC,27587912.5795096,22818513.3872963,9209.14697580645
2020-07-02 08:00:00 UTC,27524007.2864484,22809625.6916809,9195.31517857143
2020-07-02 09:00:00 UTC,27807212.2490966,22950615.0145777,9208.38463636363
2020-07-02 10:00:00 UTC,27502832.8595241,23185301.2500382,9196.86864661654
2020-07-02 11:00:00 UTC,27177745.5187007,23255532.9107565,9187.38
2020-07-02 12:00:00 UTC,27593964.8406301,22834198.5726966,9212.71142241379
2020-07-02 13:00:00 UTC,27858129.2777704,22385021.0975214,9241.34527027027
2020-07-02 14:00:00 UTC,27469514.898717,22268448.982617,9227.896875
2020-07-02 15:00:00 UTC,22504265.9942343,26749944.9770367,9084.35680952381
2020-07-02 16:00:00 UTC,20687683.2130388,25590058.3430082,9033.67290476191
2020-07-02 17:00:00 UTC,21390932.6924826,24870782.9797118,9042.96545454546
2020-07-02 18:00:00 UTC,20972977.6532263,24544277.953727,9064.92611607143
2020-07-02 19:00:00 UTC,20958615.6269209,24868538.510105,9058.65935483871
2020-07-02 20:00:00 UTC,21236286.404464,25504304.0939213,9059.9327238806
2020-07-02 21:00:00 UTC,23511620.0087192,24865217.8639317,9095.11567226891
2020-07-02 22:00:00 UTC,26052446.7677007,23638460.532737,9118.45330578512
2020-07-02 23:00:00 UTC,25804393.6483499,25328047.2486889,9095.53924603175
2020-07-03 00:00:00 UTC,24766737.9092268,25606041.0810412,9091.26947826087
2020-07-03 01:00:00 UTC,26209056.4132889,24794585.0867423,9105.09339285715
2020-07-03 02:00:00 UTC,26147018.5509152,25200079.5900172,9106.43814935065
2020-07-03 03:00:00 UTC,25323663.835304,25687002.3765636,9096.73528455284
2020-07-03 04:00:00 UTC,24337699.5202709,26329762.7575187,9091.21402439024
2020-07-03 05:00:00 UTC,26772831.3144429,26202913.1479331,9100.97926229508
2020-07-03 06:00:00 UTC,28245886.852279,25727962.0042496,9098.44362385321
2020-07-03 07:00:00 UTC,28218708.9112758,25900641.7587033,9098.08219512195
2020-07-03 08:00:00 UTC,28337064.3611848,24997205.0993571,9107.63152671756
2020-07-03 09:00:00 UTC,27151426.8460812,25753052.634111,9094.67683486238
2020-07-03 10:00:00 UTC,24375558.3862147,25841319.6535548,9074.04533333334
2020-07-03 11:00:00 UTC,25112963.3737205,25989263.5974849,9081.4983984375
2020-07-03 12:00:00 UTC,28872264.7967974,25572493.620718,9100.87061403509
2020-07-03 13:00:00 UTC,29201442.8193094,25262401.872178,9107.44787878788
2020-07-03 14:00:00 UTC,27971223.234786,24569125.0956895,9090.52355932203
2020-07-03 15:00:00 UTC,29671247.3759931,26196773.2591636,9098.08957627119
2020-07-03 16:00:00 UTC,27866358.8380817,26567595.2497111,9097.06478991596
2020-07-03 17:00:00 UTC,27771797.2837557,26414468.2236965,9093.38714285714
2020-07-03 18:00:00 UTC,25362036.9400456,26572874.7709463,9083.39965811966
2020-07-03 19:00:00 UTC,25113202.5055794,26573579.232236,9079.16201030928
2020-07-03 20:00:00 UTC,25858596.4669982,26535892.8815027,9082.00207207207
2020-07-03 21:00:00 UTC,27733404.1120529,26103569.6737865,9093.67810483871
2020-07-03 22:00:00 UTC,27163439.8761272,25986484.3571254,9094.30262962963
2020-07-03 23:00:00 UTC,24177643.0233708,26247357.4223273,9068.99496183206
2020-07-04 00:00:00 UTC,23873272.1099735,26305327.6390724,9066.61698198198
2020-07-04 01:00:00 UTC,24106454.1211101,26243559.0608628,9068.73015267175
2020-07-04 02:00:00 UTC,25152373.665001,26124241.5675692,9084.15134782609
2020-07-04 03:00:00 UTC,22880272.3446117,26082887.1434605,9084.86823076923
2020-07-04 04:00:00 UTC,22427165.0216777,24333989.8260827,9086.33446153846
2020-07-04 05:00:00 UTC,27752318.2671684,24587525.3403215,9084.49578512397
2020-07-04 06:00:00 UTC,29242141.4485923,24761837.6447846,9081.15278625954
2020-07-04 07:00:00 UTC,29105153.4969449,25013591.3295551,9076.38948412698
2020-07-04 08:00:00 UTC,29257240.0175613,24966230.1186154,9079.125
2020-07-04 09:00:00 UTC,29056044.9581524,24953113.8975062,9074.27992366412
2020-07-04 10:00:00 UTC,28490264.4413331,24879968.5648306,9068.67787610619
2020-07-04 11:00:00 UTC,28646738.7469349,25039540.1396371,9066.53382352941
2020-07-04 12:00:00 UTC,28964212.4470197,24960303.8990575,9069.64928571429
2020-07-04 13:00:00 UTC,22726926.326855,24782108.958672,9076.50707317073
2020-07-04 14:00:00 UTC,21580264.8427711,24745085.8624537,9076.97504098361
2020-07-04 15:00:00 UTC,20778737.9319317,24831101.6368199,9063.8601754386
2020-07-04 16:00:00 UTC,21205878.8870914,24795947.1444739,9070.24716216216
2020-07-04 17:00:00 UTC,23155967.9855556,23925528.0972844,9112.17597744361
2020-07-04 18:00:00 UTC,28009108.2625217,22531246.9264259,9163.71402439024
2020-07-04 19:00:00 UTC,28500992.8084481,22481990.6269431,9129.22156
2020-07-04 20:00:00 UTC,28376759.31577,22341498.2912803,9130.57566666667
2020-07-04 21:00:00 UTC,26399167.2840944,22211634.3719518,9129.34642307692
2020-07-04 22:00:00 UTC,26079874.7941585,22337450.6414428,9122.67146825396
2020-07-04 23:00:00 UTC,26156141.1128671,22506926.1088042,9124.32768595041
2020-07-05 00:00:00 UTC,28659099.4325698,22327152.4448556,9138.52341269841
2020-07-05 01:00:00 UTC,28764176.1052848,22406684.6230939,9131.45188
2020-07-05 02:00:00 UTC,28494825.1957753,22214787.2371452,9127.61615942029
2020-07-05 03:00:00 UTC,28653073.7472901,22395835.5693756,9124.50452205882
2020-07-05 04:00:00 UTC,28798159.6322104,22664365.9943004,9123.50234126984
2020-07-05 05:00:00 UTC,28429014.7765546,22867501.9348438,9115.92350427351
2020-07-05 06:00:00 UTC,24820078.2403791,24467248.9194922,9077.57663551402
2020-07-05 07:00:00 UTC,24190089.4711791,24748351.6420718,9060.45873076923
2020-07-05 08:00:00 UTC,24477532.0616497,24719295.4716891,9064.26581967213
2020-07-05 09:00:00 UTC,24539231.9886689,24879802.8782469,9061.79971962617
2020-07-05 10:00:00 UTC,23906686.2449539,24442068.8414211,9031.1490234375
2020-07-05 11:00:00 UTC,23904517.9475665,24411236.2148715,9038.76459999999
2020-07-05 12:00:00 UTC,23891303.2884196,24227113.74678,9031.21800884956
2020-07-05 13:00:00 UTC,23754825.1185851,24095234.903854,9028.35190476191
2020-07-05 14:00:00 UTC,23978168.3001817,24413528.5299151,9025.84226923077
2020-07-05 15:00:00 UTC,24128648.3514767,24317526.9451947,9043.4458490566
2020-07-05 16:00:00 UTC,24101154.4717219,23989542.79436,9033.34568345324
2020-07-05 17:00:00 UTC,24013753.9326489,24045167.5677517,9036.82816793893
2020-07-05 18:00:00 UTC,24095374.2679138,24177370.0142664,9039.54434108527
2020-07-05 19:00:00 UTC,24350492.6750764,24221073.0027405,9042.00768181818
2020-07-05 20:00:00 UTC,24126958.2135683,24632104.2100926,9030.45868421053
2020-07-05 21:00:00 UTC,23442476.3347171,24945414.6694578,9002.78093023256
2020-07-05 22:00:00 UTC,25248628.534146,24106150.2052246,9058.16666666667
2020-07-05 23:00:00 UTC,25827250.4079169,24774234.3777719,9078.12412751678
2020-07-06 00:00:00 UTC,25224677.4356145,25025041.530004,9072.8119140625
2020-07-06 01:00:00 UTC,26201172.0689697,24868152.5962306,9080.20652317881
2020-07-06 02:00:00 UTC,29113330.3779511,24456928.6923891,9103.40946564886
2020-07-06 03:00:00 UTC,27157898.5071956,24912102.9652519,9088.7496350365
2020-07-06 04:00:00 UTC,27123501.298728,24843818.5890578,9089.88165441177
2020-07-06 05:00:00 UTC,28225132.6631448,24845248.1123942,9095.34903508772
2020-07-06 06:00:00 UTC,28824923.4052324,23271475.1208312,9175.49112612613
2020-07-06 07:00:00 UTC,29119810.4448932,23709229.4066132,9199.14131355932
2020-07-06 08:00:00 UTC,30133104.5715398,23836588.423286,9195.3553125
2020-07-06 09:00:00 UTC,30117830.7539531,23891194.1579406,9190.75822580645
2020-07-06 10:00:00 UTC,29969513.6192337,23794457.2117664,9193.69609756098
2020-07-06 11:00:00 UTC,30291001.5263118,23028259.6811708,9202.96675182482
2020-07-06 12:00:00 UTC,30206433.2303931,22137824.5374035,9229.01996350365
2020-07-06 13:00:00 UTC,30638627.4789299,21835614.5599804,9250.83562992126
2020-07-06 14:00:00 UTC,30614280.0024841,22045682.1886563,9244.0745620438
2020-07-06 15:00:00 UTC,29659794.4303704,21873858.4661589,9271.7953875969
2020-07-06 16:00:00 UTC,27902066.3671662,21543561.6045654,9320.53355555556
2020-07-06 17:00:00 UTC,28744171.2519132,22115674.378034,9315.19949152543
2020-07-06 18:00:00 UTC,28487433.6611273,21027064.4473026,9304.37023622047
2020-07-06 19:00:00 UTC,28615590.9007404,21284297.1097169,9285.67343137255
2020-07-06 20:00:00 UTC,27411065.0443229,21660829.972001,9277.41419354839
2020-07-06 21:00:00 UTC,27169902.8886508,21468110.4398242,9279.70475
2020-07-06 22:00:00 UTC,26656052.7399104,21452809.3042931,9279.48831168831
2020-07-06 23:00:00 UTC,27320215.2546227,21257222.8248249,9329.71474358974
2020-07-07 00:00:00 UTC,27978154.8364447,20978813.4994386,9349.72823308271
2020-07-07 01:00:00 UTC,27789808.3780751,21654888.2373563,9320.64808695652
2020-07-07 02:00:00 UTC,27136557.894427,21560586.5054185,9277.19967391304
2020-07-07 03:00:00 UTC,26741506.4575357,22171359.168757,9297.17203007519
2020-07-07 04:00:00 UTC,26655446.6520282,22022936.0685211,9289.56030434783
2020-07-07 05:00:00 UTC,26675405.2519872,21889566.7369336,9280.60029411765
2020-07-07 06:00:00 UTC,25917713.0805565,21960516.2010218,9268.03278985508
2020-07-07 07:00:00 UTC,25864112.2837495,22604393.1851254,9253.89417763158
2020-07-07 08:00:00 UTC,26166824.1222304,22734179.1581007,9261.9287704918
2020-07-07 09:00:00 UTC,25619773.3968499,22028866.0336522,9244.67209558824
2020-07-07 10:00:00 UTC,25641083.1065605,22246132.4498303,9239.37615384615
2020-07-07 11:00:00 UTC,25543467.4244259,22433733.9757507,9252.81615740741
2020-07-07 12:00:00 UTC,26380972.5452946,22544828.2449167,9270.65335820895
2020-07-07 13:00:00 UTC,25906365.6554504,22833510.0652209,9256.45223809524
2020-07-07 14:00:00 UTC,26495956.659181,22677886.6651595,9266.66348484848
2020-07-07 15:00:00 UTC,26901197.1402521,23031994.2432571,9262.72123134328
2020-07-07 16:00:00 UTC,27208733.0465734,22963322.9267282,9268.63484375
2020-07-07 17:00:00 UTC,26957125.3675081,23260190.4980099,9270.34154471545
2020-07-07 18:00:00 UTC,27217513.8764343,22757955.3290605,9271.33556122449
2020-07-07 19:00:00 UTC,26554072.1230789,22861312.7358703,9251.53130081301
2020-07-07 20:00:00 UTC,26391133.5295199,22185393.1723919,9227.23111650485
2020-07-07 21:00:00 UTC,25818966.7740471,21957121.0004032,9245.01670940171
2020-07-07 22:00:00 UTC,26926136.7106272,22284689.764002,9245.53125
2020-07-07 23:00:00 UTC,27397857.9946055,22468371.6590792,9253.66856481482
2020-07-08 00:00:00 UTC,26985244.7792106,22346871.0185139,9242.08294776119
2020-07-08 01:00:00 UTC,27440672.8482439,22381742.1091531,9262.2712
2020-07-08 02:00:00 UTC,27757093.4696126,21845440.0492055,9294.52297872341
2020-07-08 03:00:00 UTC,27536162.9573104,21405258.0120196,9300.79902255639
2020-07-08 04:00:00 UTC,27015669.6317298,21831359.9957542,9277.22060483871
2020-07-08 05:00:00 UTC,27113932.0390674,22405609.4865694,9269.53509090909
2020-07-08 06:00:00 UTC,27241267.9506061,22222525.0032714,9271.41978991597
2020-07-08 07:00:00 UTC,27736729.8146407,22312565.3845263,9278.798515625
2020-07-08 08:00:00 UTC,27704725.625441,22299571.7162984,9283.4761627907
2020-07-08 09:00:00 UTC,26400327.5629507,21841706.2210834,9277.82034188034
2020-07-08 10:00:00 UTC,27293193.3540288,22161212.8901454,9287.32909448819
2020-07-08 11:00:00 UTC,26969374.1016372,21986028.4415439,9296.97091603053
2020-07-08 12:00:00 UTC,27696482.6242714,21851106.8908853,9300.42742105263
2020-07-08 13:00:00 UTC,29071757.3700061,21767626.0924656,9335.92171052632
2020-07-08 14:00:00 UTC,28394904.7718609,19696569.6706889,9436.66247619047
2020-07-08 15:00:00 UTC,28120890.3358508,20663886.3326174,9425.39384615385
2020-07-08 16:00:00 UTC,28124518.7209951,20816075.1993192,9415.56840336135
2020-07-08 17:00:00 UTC,28102060.1782481,21128227.6914665,9420.03610687023
2020-07-08 18:00:00 UTC,28083316.8546853,21452171.0625342,9419.89179166667
2020-07-08 19:00:00 UTC,28158217.2392257,21381225.5240894,9433.88640740741
2020-07-08 20:00:00 UTC,28313149.6421169,20689812.5041631,9435.25071428572
2020-07-08 21:00:00 UTC,28328063.4866457,21623877.5973416,9426.74596296296
2020-07-08 22:00:00 UTC,28518143.6036848,19632595.7548084,9450.06491803279
2020-07-08 23:00:00 UTC,28046330.6621427,20762944.5881688,9435.01458333333
2020-07-09 00:00:00 UTC,28070254.4442678,21163790.2118288,9417.93642857143
2020-07-09 01:00:00 UTC,28067197.9074441,21994357.8466742,9401.12274647888
2020-07-09 02:00:00 UTC,27898920.8794078,21801097.3080966,9389.15593495935
2020-07-09 03:00:00 UTC,27430374.8923118,21981652.5696775,9383.55689189189
2020-07-09 04:00:00 UTC,25384964.982682,22897156.9583287,9391.3145754717
2020-07-09 05:00:00 UTC,25090625.2311076,23004083.1182254,9390.841125
2020-07-09 06:00:00 UTC,25043487.3751487,23039108.4990907,9399.5965
2020-07-09 07:00:00 UTC,25084464.0691334,22901628.7690008,9401.33870689655
2020-07-09 08:00:00 UTC,25487861.0353809,23048736.5479686,9394.13657894736
2020-07-09 09:00:00 UTC,25513147.5673507,23095525.7863913,9386.034375
2020-07-09 10:00:00 UTC,27125753.5351013,23061556.4838947,9372.13379432624
2020-07-09 11:00:00 UTC,27213385.085186,22714357.0518907,9383.98467741935
2020-07-09 12:00:00 UTC,27166278.4191595,22755491.989123,9409.110859375
2020-07-09 13:00:00 UTC,26863789.6543644,23031109.071438,9397.33095238095
2020-07-09 14:00:00 UTC,27170421.7410338,22139242.0541079,9365.46330188679
2020-07-09 15:00:00 UTC,24525013.8668946,21820441.6687589,9218.62551851852
2020-07-09 16:00:00 UTC,24532333.9642936,22815769.3706034,9215.11395161291
2020-07-09 17:00:00 UTC,25009060.9115653,23759919.1189991,9221.11218487395
2020-07-09 18:00:00 UTC,24292200.7499369,23287624.4128382,9216.52278195489
2020-07-09 19:00:00 UTC,24105835.3447027,23278313.5479068,9213.74279069767
2020-07-09 20:00:00 UTC,24775673.6277989,23943881.9108323,9223.93201030928
2020-07-09 21:00:00 UTC,24941510.5382621,23116888.2217029,9245.92644067796
2020-07-09 22:00:00 UTC,25294384.0698792,23298111.9853454,9234.72121428571
2020-07-09 23:00:00 UTC,25922772.4381424,23541954.329307,9229.59043103448
2020-07-10 00:00:00 UTC,26019288.4621567,23782922.6719155,9221.42165178571
2020-07-10 01:00:00 UTC,25858793.9310635,23949867.5410488,9219.13053435114
2020-07-10 02:00:00 UTC,25484241.2577024,24297171.8603682,9212.55852941177
2020-07-10 03:00:00 UTC,25688581.4854054,24498077.5722635,9217.37404
2020-07-10 04:00:00 UTC,25059766.3258666,24211535.6634194,9189.06433884297
2020-07-10 05:00:00 UTC,24655556.1082212,24570050.3775826,9143.67819047619
2020-07-10 06:00:00 UTC,24575129.8267057,25102292.1880826,9150.74349557522
2020-07-10 07:00:00 UTC,24437912.0731612,25301191.976808,9146.18458333333
2020-07-10 08:00:00 UTC,24496525.1472357,24970805.6903289,9167.73741666667
2020-07-10 09:00:00 UTC,24679128.1307053,24988090.4719112,9173.3843852459
2020-07-10 10:00:00 UTC,24802017.0425802,25067574.5754998,9173.83885964912
2020-07-10 11:00:00 UTC,24974995.2806293,24982872.0405043,9178.03060126583
2020-07-10 12:00:00 UTC,24567156.733332,25159469.8718132,9174.06091603053
2020-07-10 13:00:00 UTC,25053397.2362071,25010514.4517558,9183.71234375
2020-07-10 14:00:00 UTC,24889232.6732616,25227603.3374874,9175.3448828125
2020-07-10 15:00:00 UTC,25605377.0868251,24711068.2922369,9215.10678571428
2020-07-10 16:00:00 UTC,25528334.1745281,24586150.3875703,9221.520875
2020-07-10 17:00:00 UTC,25897749.617172,25000577.6785953,9213.99486486486
2020-07-10 18:00:00 UTC,26326323.5701942,25086820.4341192,9216.24315126051
2020-07-10 19:00:00 UTC,26367921.8912719,24678590.0289006,9229.05633333333
2020-07-10 20:00:00 UTC,26204288.354401,24573629.2124948,9241.27346456693
2020-07-10 21:00:00 UTC,25494559.0530359,24344572.7427977,9224.09932432432
2020-07-10 22:00:00 UTC,25659400.8316036,24364727.8987706,9231.94857692308
2020-07-10 23:00:00 UTC,26227432.2501954,23874046.7024695,9271.47160583942
2020-07-11 00:00:00 UTC,26019581.3132302,23566420.31014,9283.35451754386
2020-07-11 01:00:00 UTC,26069800.8002218,23978892.4746975,9276.68764925373
2020-07-11 02:00:00 UTC,25671555.3010944,23938316.4086312,9274.89664
2020-07-11 03:00:00 UTC,26032314.0860915,23964574.5740011,9277.11668032786
2020-07-11 04:00:00 UTC,25261284.1680623,23763700.0932727,9263.35380733945
2020-07-11 05:00:00 UTC,25444309.3700916,23965652.2126216,9264.20018018018
2020-07-11 06:00:00 UTC,25414980.1847299,23881944.3055044,9262.40017241379
2020-07-11 07:00:00 UTC,25753462.9160913,24095505.8098135,9270.78619469027
2020-07-11 08:00:00 UTC,25438968.7847224,24448197.8585752,9265.13618811881
2020-07-11 09:00:00 UTC,25062997.7528992,24694126.1599035,9219.69665048544
2020-07-11 10:00:00 UTC,25225203.213772,24541154.9226797,9218.34631578947
2020-07-11 11:00:00 UTC,25130531.6694213,24294020.96865,9211.10732323233
2020-07-11 12:00:00 UTC,25121267.6999327,24538059.0849565,9216.21084745763
2020-07-11 13:00:00 UTC,25062628.4567604,24632354.7240856,9213.20527027027
2020-07-11 14:00:00 UTC,25130216.7339831,24253584.4008768,9221.15722222222
2020-07-11 15:00:00 UTC,25035759.6763842,23941176.2304896,9228.53017241379
2020-07-11 16:00:00 UTC,25114238.9872926,23966060.4761487,9229.60963302752
2020-07-11 17:00:00 UTC,25172259.3479373,24535830.7444733,9218.43160550459
2020-07-11 18:00:00 UTC,25610635.1189435,24950120.1104455,9220.30417475728
2020-07-11 19:00:00 UTC,25657183.3010272,25136022.4637861,9216.09678571429
2020-07-11 20:00:00 UTC,25667110.9595803,25071635.9037405,9209.90755725191
2020-07-11 21:00:00 UTC,25737857.6606689,25228983.022021,9216.44737288136
2020-07-11 22:00:00 UTC,25908462.6528356,25205801.9086895,9221.98821138212
2020-07-11 23:00:00 UTC,25823183.7615376,24734089.3558163,9234.24845070422
2020-07-12 00:00:00 UTC,25910715.588196,24512237.052707,9251.00037037037
2020-07-12 01:00:00 UTC,26788729.6916592,24240844.6151255,9264.33911290322
