Time,asks,bids,price
2020-07-07 10:00:00 UTC,12010949.0748207,11110099.5154924,9239.37615384615
2020-07-07 11:00:00 UTC,12209000.7413803,10736582.465619,9252.81615740741
2020-07-07 12:00:00 UTC,12656690.0959087,9975328.60552082,9270.65335820895
2020-07-07 13:00:00 UTC,12519848.4361231,11117322.3962556,9256.45223809524
2020-07-07 14:00:00 UTC,12649060.6555879,10521210.5533962,9266.66348484848
2020-07-07 15:00:00 UTC,13146697.6434486,11178783.4865099,9262.72123134328
2020-07-07 16:00:00 UTC,13193255.2916458,10860375.9641863,9268.63484375
2020-07-07 17:00:00 UTC,13104946.7432151,11072370.875799,9270.34154471545
2020-07-07 18:00:00 UTC,13158584.0104123,10706270.7548875,9271.33556122449
2020-07-07 19:00:00 UTC,12919610.7187385,11854921.2274579,9251.53130081301
2020-07-07 20:00:00 UTC,12300666.9479313,11618278.1137429,9227.23111650485
2020-07-07 21:00:00 UTC,12149988.5179476,11292037.8674778,9245.01670940171
2020-07-07 22:00:00 UTC,13314038.8236265,11600637.5643687,9245.53125
2020-07-07 23:00:00 UTC,13805996.1217699,11623360.2884343,9253.66856481482
2020-07-08 00:00:00 UTC,13302868.5190868,11737200.1884217,9242.08294776119
2020-07-08 01:00:00 UTC,13814066.3989791,10846212.7850533,9262.2712
2020-07-08 02:00:00 UTC,13546431.7903926,9529701.25949059,9294.52297872341
2020-07-08 03:00:00 UTC,13293158.826697,9044989.84815917,9300.79902255639
2020-07-08 04:00:00 UTC,13002074.7111718,10012304.5985051,9277.22060483871
2020-07-08 05:00:00 UTC,13135749.9847589,10726706.7484567,9269.53509090909
2020-07-08 06:00:00 UTC,13124778.6144263,10513121.0396215,9271.41978991597
2020-07-08 07:00:00 UTC,13286637.6018834,10358601.5798151,9278.798515625
2020-07-08 08:00:00 UTC,13420509.9068076,10172408.1711418,9283.47616279069
2020-07-08 09:00:00 UTC,12252860.604293,9785247.75376573,9277.82034188034
2020-07-08 10:00:00 UTC,13002447.9019173,9950266.81586521,9287.32909448818
2020-07-08 11:00:00 UTC,12977297.5088822,9873075.66688489,9296.97091603053
2020-07-08 12:00:00 UTC,13532780.5368998,9457361.53009774,9300.42742105263
2020-07-08 13:00:00 UTC,15335216.6671145,9335096.40568833,9335.92171052632
2020-07-08 14:00:00 UTC,16456799.7324208,7094241.9386227,9436.66247619047
2020-07-08 15:00:00 UTC,15892865.6833193,7580092.83066448,9425.39384615385
2020-07-08 16:00:00 UTC,15628424.1897548,7782797.64659478,9415.56840336135
2020-07-08 17:00:00 UTC,15795985.8587834,8125731.50475825,9420.03610687023
2020-07-08 18:00:00 UTC,15696071.7555215,8461748.62605346,9419.89179166667
2020-07-08 19:00:00 UTC,16399477.9319757,8402207.2773024,9433.88640740741
2020-07-08 20:00:00 UTC,16549116.6475746,8128632.9853399,9435.25071428572
2020-07-08 21:00:00 UTC,16377283.9507404,8713376.69523646,9426.74596296296
2020-07-08 22:00:00 UTC,16649804.1188124,8240501.81966713,9450.06491803279
2020-07-08 23:00:00 UTC,16398297.2347653,8138066.77512884,9435.01458333333
2020-07-09 00:00:00 UTC,15814820.8471,8430059.54225022,9417.93642857143
2020-07-09 01:00:00 UTC,15413542.8978621,9173827.85397496,9401.12274647887
2020-07-09 02:00:00 UTC,14983357.056845,8951269.6813185,9389.15593495935
2020-07-09 03:00:00 UTC,14462023.3395399,9072363.63623538,9383.55689189189
2020-07-09 04:00:00 UTC,12852290.4535314,10024945.5326685,9391.3145754717
2020-07-09 05:00:00 UTC,12554785.5374732,10141823.3648375,9390.841125
2020-07-09 06:00:00 UTC,12645791.5054165,10200139.7856715,9399.5965
2020-07-09 07:00:00 UTC,12737393.4201325,10068616.2852812,9401.33870689655
2020-07-09 08:00:00 UTC,12995577.3771663,10190980.9701239,9394.13657894737
2020-07-09 09:00:00 UTC,12933225.0343678,10127295.2841595,9386.034375
2020-07-09 10:00:00 UTC,14372942.9228235,10641288.5868714,9372.13379432624
2020-07-09 11:00:00 UTC,14565498.0477476,9970751.93241673,9383.98467741936
2020-07-09 12:00:00 UTC,15002217.1910279,9893474.54404697,9409.110859375
2020-07-09 13:00:00 UTC,14399207.1434848,10178222.1459182,9397.33095238095
2020-07-09 14:00:00 UTC,14486936.9871152,10020836.6967085,9365.46330188679
2020-07-09 15:00:00 UTC,10962726.1786854,12258587.7761752,9218.62551851852
2020-07-09 16:00:00 UTC,10800383.7624101,13255489.8543228,9215.1139516129
2020-07-09 17:00:00 UTC,11263555.3700053,14224157.8009273,9221.11218487395
2020-07-09 18:00:00 UTC,10631493.3807199,13709493.9642684,9216.52278195489
2020-07-09 19:00:00 UTC,10550732.1139823,13797413.7606463,9213.74279069767
2020-07-09 20:00:00 UTC,11117622.3913013,14291302.1544446,9223.93201030928
2020-07-09 21:00:00 UTC,11894921.4573027,13473095.1789181,9245.92644067796
2020-07-09 22:00:00 UTC,11814357.5585925,13718593.9775067,9234.72121428571
2020-07-09 23:00:00 UTC,11937949.8884574,13898154.2419766,9229.59043103448
2020-07-10 00:00:00 UTC,11916605.9118666,14070564.6014544,9221.42165178571
2020-07-10 01:00:00 UTC,11825124.5580012,14277595.438952,9219.13053435114
2020-07-10 02:00:00 UTC,11486831.9133565,14753682.159561,9212.55852941177
2020-07-10 03:00:00 UTC,11695740.3523917,14920936.3589457,9217.37404
2020-07-10 04:00:00 UTC,11085375.9925878,14958113.2745479,9189.06433884298
2020-07-10 05:00:00 UTC,10479661.7615722,15966195.0020276,9143.67819047619
2020-07-10 06:00:00 UTC,10712211.0460401,16124353.2154662,9150.74349557522
2020-07-10 07:00:00 UTC,10428489.4633652,16279251.9203361,9146.18458333334
2020-07-10 08:00:00 UTC,10730433.2538471,15533220.6213027,9167.73741666667
2020-07-10 09:00:00 UTC,10921496.4764777,15422595.1422035,9173.3843852459
2020-07-10 10:00:00 UTC,10944148.9764525,15518300.5361319,9173.83885964912
2020-07-10 11:00:00 UTC,11019212.5322477,15452780.9865024,9178.03060126582
2020-07-10 12:00:00 UTC,10743480.7153139,15606324.6370776,9174.06091603053
2020-07-10 13:00:00 UTC,11156051.5628159,15517796.0673047,9183.71234375
2020-07-10 14:00:00 UTC,11069302.4271992,15730260.7934343,9175.3448828125
2020-07-10 15:00:00 UTC,11608204.8539576,15207528.3130982,9215.10678571428
2020-07-10 16:00:00 UTC,11583383.109064,14907955.5700075,9221.520875
2020-07-10 17:00:00 UTC,11981519.1456916,15429122.4888759,9213.99486486486
2020-07-10 18:00:00 UTC,12409260.8917015,15326683.9299544,9216.24315126051
2020-07-10 19:00:00 UTC,12515643.6676428,14948696.5553863,9229.05633333333
2020-07-10 20:00:00 UTC,12800456.3646145,14852406.1490481,9241.27346456693
2020-07-10 21:00:00 UTC,11567812.8970786,14623645.570581,9224.09932432432
2020-07-10 22:00:00 UTC,12025688.9394852,14617082.7391666,9231.94857692308
2020-07-10 23:00:00 UTC,12479069.9478821,12912320.4878721,9271.47160583942
2020-07-11 00:00:00 UTC,12216414.8793704,12063969.9946551,9283.35451754386
2020-07-11 01:00:00 UTC,12338390.0986094,12561529.5305496,9276.68764925373
2020-07-11 02:00:00 UTC,12248752.8406467,12625884.8966608,9274.89664
2020-07-11 03:00:00 UTC,12271465.3854688,12765316.1551774,9277.11668032787
2020-07-11 04:00:00 UTC,12260319.709611,13706630.1642397,9263.35380733945
2020-07-11 05:00:00 UTC,12459315.7446449,13842576.101568,9264.20018018018
2020-07-11 06:00:00 UTC,12491189.3039083,13781651.6168126,9262.40017241379
2020-07-11 07:00:00 UTC,12572210.5772173,13416907.7309836,9270.78619469027
2020-07-11 08:00:00 UTC,12576157.421411,13682259.7634582,9265.13618811881
2020-07-11 09:00:00 UTC,11743744.4670276,15133362.5806832,9219.69665048544
2020-07-11 10:00:00 UTC,11676702.4488102,14889537.1424083,9218.34631578948
2020-07-11 11:00:00 UTC,11620703.4717459,16057101.3364099,9211.10732323233
2020-07-11 12:00:00 UTC,11567519.1299276,16356303.1099653,9216.21084745763
2020-07-11 13:00:00 UTC,11533841.3579887,16634672.4321679,9213.20527027027
2020-07-11 14:00:00 UTC,11550238.1547248,16239703.3283054,9221.15722222222
2020-07-11 15:00:00 UTC,11497360.4712293,16031895.0617085,9228.53017241379
2020-07-11 16:00:00 UTC,11954497.9795675,15835690.7125385,9229.60963302752
2020-07-11 17:00:00 UTC,11647905.7166139,16391917.0124557,9218.43160550459
2020-07-11 18:00:00 UTC,12094931.3466302,16862106.6764057,9220.30417475728
2020-07-11 19:00:00 UTC,12182896.371083,17049725.0034819,9216.09678571429
2020-07-11 20:00:00 UTC,12274937.5625494,17111772.9302383,9209.9075572519
2020-07-11 21:00:00 UTC,12112468.8221158,17187094.9568839,9216.44737288135
2020-07-11 22:00:00 UTC,12250820.7229488,17131087.5768515,9221.98821138211
2020-07-11 23:00:00 UTC,12441184.5359787,16729106.0144241,9234.24845070422
2020-07-12 00:00:00 UTC,13053800.3599216,16281945.1629394,9251.00037037037
2020-07-12 01:00:00 UTC,13509744.847349,14738227.4929139,9264.33911290323
2020-07-12 02:00:00 UTC,13953225.4150156,13971868.1548243,9269.39661290323
2020-07-12 03:00:00 UTC,14296599.099476,13977232.8105212,9280.8394017094
2020-07-12 04:00:00 UTC,14293141.2136056,14213889.212567,9277.890125
2020-07-12 05:00:00 UTC,14054559.5509853,14484800.3876828,9268.35487603306
2020-07-12 06:00:00 UTC,14094160.8804038,15070554.7229968,9262.97012711865
2020-07-12 07:00:00 UTC,14052067.0848601,15609095.1183056,9257.39959731544
2020-07-12 08:00:00 UTC,14187629.2911116,15198498.2155286,9261.74172
2020-07-12 09:00:00 UTC,13582326.2615868,15224417.003368,9254.7718220339
2020-07-12 10:00:00 UTC,13707990.2582315,14721307.3579789,9262.40234234234
2020-07-12 11:00:00 UTC,13538832.7712596,15290562.2546634,9252.027578125
2020-07-12 12:00:00 UTC,13548555.3333742,14706428.4486713,9260.00919491525
2020-07-12 13:00:00 UTC,13281681.0659365,14303190.4054432,9254.66737288136
2020-07-12 14:00:00 UTC,12218404.8956432,15600895.2895411,9218.08481981982
2020-07-12 15:00:00 UTC,12361597.8322478,15795988.6403613,9216.73765306123
2020-07-12 16:00:00 UTC,12450541.6785413,16588433.7522612,9218.51214285715
2020-07-12 17:00:00 UTC,12531899.7237378,16920855.4731321,9213.04639285714
2020-07-12 18:00:00 UTC,12603716.7026634,17137161.7468304,9217.29681102362
2020-07-12 19:00:00 UTC,12264829.2439665,16887117.0865265,9203.03403669725
2020-07-12 20:00:00 UTC,12316994.0326919,16310643.2351382,9225.18734126984
2020-07-12 21:00:00 UTC,12810007.0952314,15805973.1886895,9244.99044354839
