Time,asks,bids,price,bookratio_1_pct,bookratio_5_pct,bookratio_10_pct,order
20200701030000,4027527.92079231,3122764.82429741,9128.77492248062,-0.254433997536085,-0.1258773592437995,-0.17700830085349706,2
20200701040000,3461572.15164631,3008163.3284769,9152.8987804878,-0.14039316231485066,-0.15596566336315135,-0.1637080146087663,5
20200701050000,3197374.04347921,3220215.08729392,9144.88741935484,0.007118293114650874,-0.09952733475778261,-0.1522374388040648,5
20200701060000,3189890.2802734,3165822.68669449,9135.55288793104,-0.00757356688220734,-0.04582875018142196,-0.14519823505468152,5
20200701070000,3421831.29084741,3246955.87438216,9144.05448529412,-0.052457969553374624,-0.10464566824398441,-0.16569821262837808,5
20200701080000,3426043.49663344,2893406.37211522,9163.03257142857,-0.16897161235729713,-0.1649756711405756,-0.16771909451844502,2
20200701090000,3634016.65764778,2918702.01981668,9168.64118644068,-0.21919955010285447,-0.18508035145520266,-0.1581187389262245,0
20200701100000,3306116.12497405,3064378.9727477003,9152.055934959351,-0.07592919445091056,-0.11990612000121341,-0.15219608385465344,5
20200701110000,3140316.08902143,3131925.35930366,9143.99667857143,-0.002675513942576941,-0.04317379948847184,-0.12937222810843013,5
20200701120000,3092375.56809963,3117641.92624013,9147.67066666667,0.008137335388706415,-0.0633852162239389,-0.13311540919932155,5
20200701130000,3639140.54741522,2958800.31485581,9180.97336065574,-0.20696365327712088,-0.18880294466794334,-0.15887702020658007,0
20200701140000,4131440.12734737,2842481.48658676,9227.61619791667,-0.3739486117599151,-0.2705175928496526,-0.2069737815555947,0
20200701150000,4078679.4119647,2729329.20233872,9242.76896,-0.4017173969090834,-0.3093899871970718,-0.21717180837322925,0
20200701160000,4382615.09318813,2634631.84438563,9274.61101626016,-0.5089021447310647,-0.4667204438166299,-0.24967879824265332,0
20200701170000,4902095.51454218,2684735.759225,9281.47434931507,-0.6020804603054001,-0.5652003856924486,-0.2883048235576561,0
20200701180000,4695813.64893035,2701456.9210461,9267.25029411765,-0.5528801709361504,-0.46929317323288117,-0.25985261732788095,0
20200701190000,4813427.60293189,2693648.93926748,9263.95014285714,-0.5805126722805388,-0.46232833858502254,-0.24628973694280243,0
20200701200000,4208290.5437851,2670057.70439406,9248.68221698113,-0.4549564343169534,-0.3729719771137757,-0.2492038520903913,0
20200701210000,3669278.33415872,2628890.90857439,9237.44312056737,-0.33343295405709344,-0.3167460950435813,-0.2416641946333292,0
20200701220000,3932218.03746044,2777608.75795085,9235.686870229008,-0.34761325425444617,-0.29384429766477127,-0.23153238270222873,0
20200701230000,3983725.03025238,3186593.93558178,9242.7039,-0.22326470425698006,-0.27313263018535855,-0.2063978108457824,1
20200702000000,4037040.63374869,3376135.5402092002,9238.82388,-0.1787801830589654,-0.23518932889553312,-0.19533676732591143,3
20200702010000,3926426.75378234,3368072.59712524,9235.56776859504,-0.15338913821741015,-0.2217451384370002,-0.19914839911243437,3
20200702020000,4379418.35458698,2935536.13015632,9253.343659793822,-0.40002581535985626,-0.3430850171480937,-0.22962991862476653,0
20200702030000,4072185.75904982,2795965.23117978,9245.13468309859,-0.37600250774100846,-0.3448096536610452,-0.24058100450030925,0
20200702040000,4042051.25443131,2984245.39943248,9238.82504132231,-0.3034053819881676,-0.3046796875717692,-0.23303311115120484,1
20200702050000,4003632.99008997,3397816.11105198,9241.40095652174,-0.16406929146793583,-0.26629204074061924,-0.20654225491882,3
20200702060000,2634007.77881689,3204968.82865375,9195.9214,0.19619580792610108,-0.16259913167353152,-0.17878430545166235,5
20200702070000,3101628.91146818,2809323.12529158,9209.14697580645,-0.09898385515002425,-0.19251143760889408,-0.18980552963201006,3
20200702080000,2766101.61121951,2891198.80016669,9195.315178571429,0.04423225749418764,-0.18773903614362292,-0.18787598974351047,5
20200702090000,3125235.95400996,3056194.10308004,9208.38463636363,-0.022339400928143294,-0.19602579887837956,-0.19195068630199355,3
20200702100000,2678617.95126276,3192086.08564577,9196.86864661655,0.17537367672946494,-0.15505103891318656,-0.17077050136534455,5
20200702110000,2625437.67081995,3267444.68370747,9187.38,0.21876062324635634,-0.1322711614142543,-0.15585538057284265,5
20200702120000,3260176.39336818,2965408.19463157,9212.71142241379,-0.09476660829674077,-0.20492314156964392,-0.18933773404095988,3
20200702130000,3862049.70468255,2808963.17641548,9241.345270270269,-0.3183826152232448,-0.28233946657935494,-0.21873278467551355,0
20200702140000,3351016.47634248,2638320.5963322003,9227.896875,-0.23912114860275913,-0.23310196817936762,-0.20990600783926125,0
20200702150000,2455869.64857682,4862396.44727198,9084.35680952381,0.6830504783342654,0.28633205499300934,0.17282752542433122,5
20200702160000,2508573.68395039,3262490.38041094,9033.672904761908,0.26277648589110436,0.388297561816812,0.21266542076598408,4
20200702170000,2625378.66485917,2771442.19352428,9042.96545454546,0.05414269327129583,0.25914864477338223,0.15072661393897135,2
20200702180000,2662981.29380421,2909987.64367699,9064.926116071421,0.08870255269023693,0.13512003798491729,0.15724391913716723,0
20200702190000,2766767.1920305,3039882.01128805,9058.65935483871,0.09413914264540571,0.18690703407640424,0.17105368197623666,2
20200702200000,2813330.08278958,3357050.58420157,9059.9327238806,0.17669392162754483,0.24765441709281713,0.18313588454521035,2
20200702210000,2590208.74732761,3046619.01280127,9095.1156722689,0.16229398547569274,0.14552595721881875,0.055975186602683746,5
20200702220000,3024892.86098202,2863407.72473718,9118.45330578512,-0.05486324530800241,0.0022683108849301465,-0.09723662048327208,4
20200702230000,2927246.96878366,3279309.46611949,9095.53924603175,0.11357049138025106,0.08338762397114895,-0.018632405266975884,5
20200703000000,2896689.11348867,3566395.55110243,9091.26947826087,0.2079870364312322,0.09791219041257515,0.03332676377317819,5
20200703010000,3126716.32551701,3400232.24912424,9105.09339285715,0.08386038126972757,0.04786979505561275,-0.055479729614091214,5
20200703020000,3091242.42527108,3361213.52610674,9106.43814935065,0.08372898778046718,0.07212808471877011,-0.036888017815186684,5
20200703030000,2677372.06896755,3630989.9830108,9096.73528455284,0.3046695915197491,0.1467310164073835,0.014245831822810008,5
20200703040000,2547069.7058018,3409499.42590327,9091.214024390241,0.2916219211682585,0.15705201448811346,0.07867339439479897,5
20200703050000,2584785.3555227,3209993.7293982003,9100.979262295079,0.21662651378272638,0.01195730032499634,-0.021517022955506233,5
20200703060000,2509046.28935688,2780553.18873249,9098.443623853209,0.10274718012032429,-0.09402224100302944,-0.09336943267200468,3
20200703070000,2478698.88814103,2855463.89537858,9098.08219512195,0.14150053452954467,-0.0822048836342699,-0.08571744781055167,5
20200703080000,2611584.78948639,2694901.55698553,9107.63152671756,0.03140443957279777,-0.11938501380576393,-0.12540661989580815,5
20200703090000,2469393.75332128,2793978.6365603,9094.67683486239,0.12349393810686783,-0.10404602607399217,-0.05287643020159681,3
20200703100000,2386512.26720253,2851477.56032551,9074.04533333333,0.17800430445641285,-0.0994799277540425,0.058393823020451895,3
20200703110000,2526094.39682731,2672481.69233174,9081.4983984375,0.05633312019110498,-0.09020305654294626,0.03429933229458443,3
20200703120000,3138002.6920291,2364072.23352502,9100.87061403509,-0.28320085747732265,-0.15201873765288063,-0.12136413281284365,0
20200703130000,3719201.34553183,2541758.83960374,9107.44787878788,-0.38065265524413733,-0.15745883777998343,-0.14490092127895357,0
20200703140000,4473718.60259604,2901611.19709139,9090.52355932204,-0.4329537970174033,-0.21561500223623892,-0.12968566281383512,0
20200703150000,4415833.56744428,2830509.50721725,9098.08957627119,-0.444739886396699,-0.09636389840004135,-0.12454222994172741,2
20200703160000,3404080.87109629,3184725.57846953,9097.06478991597,-0.06660884338930359,-0.011596057891010609,-0.04772793542630912,2
20200703170000,3012567.57543188,3260924.87680487,9093.387142857142,0.07921812943964465,0.005062350765745916,-0.05010912075108968,5
20200703180000,3192497.16369174,3377451.85967839,9083.399658119659,0.056318117014022416,-0.028755300746438478,0.04663750271718633,3
20200703190000,3346273.41245938,3522103.68367256,9079.16201030928,0.05121113604903118,-0.041163456662475714,0.05652375614167715,1
20200703200000,3290576.76755504,3471484.50013705,9082.00207207207,0.053519453612347556,-0.03879993660417552,0.02585516732687927,3
20200703210000,3003127.18722281,2881802.83384801,9093.67810483871,-0.04123805921524663,-0.04367182627673174,-0.06056553718588917,5
20200703220000,2915042.56891059,2722068.75119584,9094.30262962963,-0.06849226158220577,-0.04538076645250783,-0.0442953765147093,0
20200703230000,2688799.33979874,3100745.48053595,9068.994961832059,0.14254780828202337,-0.018044710391556154,0.08213695019634928,3
20200704000000,2597408.41252263,2977932.78426338,9066.61698198198,0.13671517972955505,-0.001432696826905566,0.09701197910600692,3
20200704010000,2682332.02399229,2951834.99812799,9068.730152671751,0.09574043587228338,-0.015638511960229248,0.08494097932150585,3
20200704020000,2737664.09598261,2560682.98554699,9084.15134782609,-0.0668310229456922,-0.047777448157924104,0.03791140654679048,0
20200704030000,2694776.30472065,2531762.11162101,9084.868230769229,-0.06239964998994517,0.1413683036505007,0.13100436467049179,2
20200704040000,3500192.9662669,2789574.0118037,9086.33446153846,-0.2269291999601336,0.1299813573536918,0.08160118298339311,2
20200704050000,8783812.70297798,2847565.85109144,9084.49578512397,-1.1264460200153004,-0.23290603529619047,-0.12108016352959229,0
20200704060000,10453431.0885931,2980700.30352677,9081.15278625955,-1.2547719842653815,-0.3135900321595556,-0.16630720580655087,0
20200704070000,10490721.672835901,3245354.99252693,9076.38948412698,-1.173266475363167,-0.30071969977835383,-0.1514959242881737,0
20200704080000,10612239.646132002,3071457.19569228,9079.125,-1.2398559130184124,-0.31041104233725514,-0.15860294855076784,0
20200704090000,10699398.088533001,3229900.44755659,9074.27992366412,-1.1977361709077752,-0.3067760921859416,-0.15222792978968797,0
